Ticker,Rank,Name,Market Cap,Country,Shares,6mo Gain Abs,6mo Gain Pct,1st Month Gain,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,6mo Veredict_loss,6mo Veredict_neutral,6mo Veredict_gain,6mo Veredict_big gain
TTWO,1000,Take 2 Interactive,18940000000.0,🇺🇸 USA,115269916.62102124,-19.89000000000001,-0.1075018916873852,-8.539999999999992,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6645.T,1001,Omron,18900000000.0,🇯🇵 Japan,201772178.92601687,2670.0,0.3216867469879518,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LSXMB,1002,Liberty Media,18880000000.0,🇺🇸 USA,359619047.61904764,6.009999999999998,0.1292751129275111,-1.8599999999999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HEI,1003,HEICO,18880000000.0,🇺🇸 USA,129315068.49315068,9.879999999999995,0.0731256013618533,-1.0400000000000205,0,0,0,0,0,0,1,0,0,0,0,0,1,0
KB,1004,KB Financial Group,18850000000.0,🇰🇷 S. Korea,390349968.93766826,-2.539999999999999,-0.0499803227075954,-2.190000000000005,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HOLX,1005,Hologic,18830000000.0,🇺🇸 USA,251368308.6370311,11.609999999999992,0.1850494102645838,3.6599999999999966,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0390.HK,1006,China Railway Group,18810000000.0,🇨🇳 China,39187500000.0,-0.27,-0.0655339805825242,-0.0200000000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CHMF.ME,1007,Severstal,18760000000.0,🇷🇺 Russia,844284428.4428443,-113.0,-0.0634688833969894,-113.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SQM,1008,Sociedad Química y Minera,18760000000.0,🇨🇱 Chile,285627283.8002436,24.340000000000003,0.576094674556213,3.960000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1929.HK,1009,Chow Tai Fook,18750000000.0,🇭🇰 Hong Kong,9973404255.319147,1.7400000000000002,0.1290801186943619,3.0799999999999983,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TECH,1010,Bio-Techne,18740000000.0,🇺🇸 USA,39289682.78927396,51.72000000000003,0.1228503562945368,36.43000000000001,0,0,0,0,0,1,0,0,0,0,0,0,1,0
BRO,1011,Brown & Brown,18730000000.0,🇺🇸 USA,282333433.8257461,13.650000000000006,0.2616947852760738,0.6199999999999974,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2020.SR,1012,Saudi Arabian Fertilizer Company,18700000000.0,🇸🇦 S. Arabia,416573847.18200046,66.19999999999999,0.6554455445544554,16.60000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002A.TW,1013,China Steel,18700000000.0,🇹🇼 Taiwan,10000000000.0,0.2999999999999971,0.0058027079303675,-0.2999999999999971,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PEAK,1014,Healthpeak Properties,18700000000.0,🇺🇸 USA,539060247.9100605,0.769999999999996,0.0230194319880416,-0.0900000000000034,0,0,0,0,0,0,0,1,0,0,0,1,0,0
TATASTEEL.NS,1015,Tata Steel,18690000000.0,🇮🇳 India,1241035856.5737052,99.40000000000008,0.0910256410256411,62.64999999999986,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0823.HK,1016,Link REIT,18660000000.0,🇭🇰 Hong Kong,2089585666.293393,-3.3999999999999915,-0.0459149223497635,0.9500000000000028,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WDC,1017,Western Digital,18650000000.0,🇺🇸 USA,311508267.9138133,-13.379999999999995,-0.1810309836287376,-4.060000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TCOM,1018,Trip.com,18640000000.0,🇨🇳 China,640770024.063252,-10.060000000000002,-0.2557193695983731,-6.390000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NVR,1019,NVR,18630000000.0,🇺🇸 USA,3481592.225752196,667.2799999999997,0.1434171839268212,86.07000000000062,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SNMRF,1020,Snam,18610000000.0,🇮🇹 Italy,3270650263.6203866,-0.3579999999999996,-0.0591735537190082,-0.0249999999999994,0,0,0,0,0,0,0,0,0,1,1,0,0,0
OMV.F,1021,OMV,18590000000.0,🇦🇹 Austria,326828410.6891702,3.869999999999997,0.0819741580173691,0.9399999999999976,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3659.T,1022,Nexon,18570000000.0,🇯🇵 Japan,897969052.2243714,-194.0,-0.0744435917114351,-159.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
STAN.L,1023,Standard Chartered,18560000000.0,🇬🇧 UK,30786073.282797284,-50.30000000000001,-0.0994071146245059,-46.80000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FLT,1024,Fleetcor,18530000000.0,🇺🇸 USA,81175800.58702414,-46.839999999999975,-0.1715625228920957,-18.379999999999995,0,0,0,0,0,0,0,0,1,0,1,0,0,0
QSR,1025,Restaurant Brands International,18490000000.0,🇨🇦 Canada,314937830.011923,-9.68999999999999,-0.1420612813370472,-5.280000000000001,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9843.T,1026,Nitori Holdings,18460000000.0,🇯🇵 Japan,112787926.92613186,920.0,0.0475944128297982,1175.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BXP,1027,Boston Properties,18440000000.0,🇺🇸 USA,156125645.5846245,2.9200000000000017,0.025393512479346,-2.969999999999999,0,0,0,0,0,0,0,1,0,0,0,1,0,0
IP,1028,International Paper,18410000000.0,🇺🇸 USA,387171398.5278654,-12.674999999999995,-0.2078379929490857,-1.6950000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HINDZINC.NS,1029,Hindustan Zinc,18400000000.0,🇮🇳 India,4229885057.471265,0.75,0.0022765214751858,12.399999999999975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HDFCLIFE.NS,1030,HDFC Life,18370000000.0,🇮🇳 India,2023127753.3039649,29.700000000000045,0.0443118239462887,20.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DGX,1031,Quest Diagnostics,18340000000.0,🇺🇸 USA,122659176.02996254,20.569999999999997,0.1576607649268031,0.3000000000000113,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AKAM,1032,Akamai,18320000000.0,🇺🇸 USA,162454553.51600602,-2.5700000000000074,-0.022470927690828,2.390000000000001,0,0,0,0,0,0,0,0,1,0,0,1,0,0
SEDG,1033,SolarEdge,18300000000.0,🇮🇱 Israel,52512267.20996298,95.24999999999996,0.373866624798838,18.360000000000014,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RDOR3.SA,1034,Rede D'Or Sao Luiz,18280000000.0,🇧🇷 Brazil,1971952535.0593312,-19.320000000000007,-0.2641148325358853,-1.1899999999999975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000625.SZ,1035,Chongqing Changan,18240000000.0,🇨🇳 China,6730627306.273063,1.568999999999999,0.0976292701138696,1.817,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FMS,1036,Fresenius Medical Care,18220000000.0,🇩🇪 Germany,585852090.0321543,-9.23,-0.2271161417322834,1.490000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EBO.F,1037,Erste Group Bank,18220000000.0,🇦🇹 Austria,410822998.87260425,4.279999999999994,0.1254028713741575,-2.9200000000000017,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PMMAF,1038,PUMA,18190000000.0,🇩🇪 Germany,151583333.33333334,12.314999999999998,0.1073810873261542,3.805000000000007,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DT,1039,Dynatrace,18170000000.0,🇺🇸 USA,284974905.89711416,12.89,0.2542907871375024,6.68,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PWF-PS.TO,1040,Power Financial,18170000000.0,🇨🇦 Canada,919069296.9145168,-0.0300000000000011,-0.001195219123506,0.0199999999999995,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AVY,1041,Avery Dennison,18110000000.0,🇺🇸 USA,82750742.5177062,2.6399999999999864,0.0120652620995382,-10.289999999999992,0,0,0,0,0,0,1,0,0,0,0,1,0,0
RPRX,1042,Royalty Pharma,18070000000.0,🇬🇧 UK,429420152.0912548,1.1300000000000026,0.0277504911591355,0.8700000000000045,0,0,0,0,0,1,0,0,0,0,0,1,0,0
GFNORTEO.MX,1043,Banorte,18070000000.0,🇲🇽 Mexico,2881977671.451356,6.939999999999998,0.0532004599463395,-8.719999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CE,1044,Celanese,18060000000.0,🇺🇸 USA,108821402.74765004,1.5400000000000205,0.0092799035854174,-13.849999999999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CLR,1045,Continental Resources,18050000000.0,🇺🇸 USA,365532604.29323614,17.56,0.5497808390732624,5.460000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1
WAB,1046,Wabtec,17960000000.0,🇺🇸 USA,186733208.56726968,15.149999999999991,0.1872682323856611,-0.4600000000000079,0,0,0,0,0,0,1,0,0,0,0,0,1,0
NLMK.ME,1047,Novolipetsk Steel,17960000000.0,🇷🇺 Russia,5986666666.666667,-49.77999999999997,-0.1834598658509618,-31.860000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEX,1048,IDEX,17940000000.0,🇺🇸 USA,75994408.43817513,15.610000000000014,0.07071027360029,-2.609999999999985,0,0,0,0,0,0,1,0,0,0,0,0,1,0
OCDDY,1049,Ocado,17930000000.0,🇬🇧 UK,375654724.4919338,-8.39,-0.147659274903203,1.9429999999999976,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MOH,1050,Molina Healthcare,17920000000.0,🇺🇸 USA,58371335.504886,52.5,0.2066929133858268,1.6999999999999886,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PRDSF,1051,Prada,17920000000.0,🇮🇹 Italy,2627565982.404692,0.8100000000000005,0.13477537437604,0.91,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DWNI.DE,1052,Deutsche Wohnen,17890000000.0,🇩🇪 Germany,366073255.5760181,-9.520000000000003,-0.1828659239339224,-0.6200000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VICI,1053,VICI Properties,17880000000.0,🇺🇸 USA,628691983.1223629,-3.129999999999999,-0.0997132844855048,-0.1099999999999994,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AMCR,1054,Amcor,17870000000.0,🇨🇭 Switzerland,1532590051.457976,-0.1699999999999999,-0.0142378559463987,-0.3399999999999998,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NICE,1055,NICE,17850000000.0,🇮🇱 Israel,63092040.15269334,56.17999999999998,0.2500778989539283,25.099999999999994,0,0,0,0,0,0,0,0,1,0,0,0,0,1
DISH,1056,Dish Network,17840000000.0,🇺🇸 USA,528592592.5925926,-11.29,-0.2541647906348491,-1.720000000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNA,1057,Ginkgo Bioworks,17840000000.0,🇺🇸 USA,1486666666.6666667,-0.08,-0.0065681444991789,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
UDR,1058,UDR Apartments,17830000000.0,🇺🇸 USA,309065695.9611718,9.740000000000002,0.2073664040877156,1.3499999999999943,0,0,0,0,0,0,0,1,0,0,0,0,1,0
012330.KS,1059,Hyundai Mobis,17830000000.0,🇰🇷 S. Korea,91025117.41882786,-36500.0,-0.1308243727598566,6500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JHX,1060,James Hardie Industries,17820000000.0,🇮🇪 Ireland,444943820.2247191,8.160000000000004,0.251851851851852,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PKX,1061,POSCO,17820000000.0,🇰🇷 S. Korea,303164341.61279345,-19.860000000000007,-0.2489969909729188,-3.3400000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFG.DE,1062,HelloFresh,17760000000.0,🇩🇪 Germany,174614098.9086619,13.519999999999996,0.1756300337750065,7.219999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8053.T,1063,Sumitomo,17740000000.0,🇯🇵 Japan,1249295774.6478877,140.0,0.0914733747141456,-57.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4523.T,1064,Eisai,17710000000.0,🇯🇵 Japan,286569579.2880259,151.0,0.021534512264689,3621.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ROL,1065,Rollins,17710000000.0,🇺🇸 USA,491944444.4444444,1.5,0.0436046511627907,0.1099999999999994,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NUAN,1066,Nuance Communications,17710000000.0,🇺🇸 USA,319444444.4444445,2.43,0.0459444129325015,1.5399999999999991,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AMUN.PA,1067,Amundi,17700000000.0,🇫🇷 France,201870437.95620435,3.75,0.0519031141868511,1.6499999999999917,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CMS,1068,CMS Energy,17680000000.0,🇺🇸 USA,289646133.6828309,-2.460000000000001,-0.0385761329778893,-3.660000000000004,0,0,0,0,0,0,0,0,0,1,0,1,0,0
FDS,1069,FactSet,17650000000.0,🇺🇸 USA,37627646.193531886,136.07,0.413662066030279,1.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CAR,1070,Avis Budget Group,17640000000.0,🇺🇸 USA,56420917.9593795,223.19,2.640676762896356,-9.929999999999993,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REPYF,1071,Repsol,17630000000.0,🇪🇸 Spain,1491539763.113367,-1.3699999999999992,-0.1020864381520119,-0.33,0,0,0,1,0,0,0,0,0,0,1,0,0,0
XEKT.MC,1072,Grupo Elektra,17630000000.0,🇲🇽 Mexico,245543175.4874652,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SLHN.SW,1073,Swiss Life,17570000000.0,🇨🇭 Switzerland,30880905.51181102,49.200000000000045,0.1073298429319373,-16.799999999999955,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AFXA.F,1074,Carl Zeiss Meditec,17560000000.0,🇩🇪 Germany,89436691.4536009,28.0,0.1904761904761904,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MKL,1075,Markel,17480000000.0,🇺🇸 USA,13666927.286942923,57.58999999999992,0.0468211382113821,-38.77999999999997,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CPT,1076,Camden Property Trust,17440000000.0,🇺🇸 USA,102173530.96256372,42.95000000000002,0.3446200754232529,7.289999999999992,0,0,0,0,0,0,0,1,0,0,0,0,0,1
OLPX,1077,Olaplex,17420000000.0,🇺🇸 USA,648065476.1904762,1.3999999999999986,0.0571428571428571,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
PWR,1078,Quanta Services,17380000000.0,🇺🇸 USA,142482374.1596983,28.349999999999994,0.3065527681660898,-4.780000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CEZ.F,1079,ČEZ Group,17340000000.0,Czech Republic,543062950.2035704,3.580000000000002,0.1457654723127037,0.1799999999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WPP,1081,WPP,17330000000.0,🇬🇧 UK,234887503.3884521,3.8800000000000097,0.0554127392173666,-1.3999999999999917,1,0,0,0,0,0,0,0,0,0,0,1,0,0
LKQ,1082,LKQ Corporation,17320000000.0,🇺🇸 USA,291435302.0360088,9.369999999999996,0.1864676616915421,-1.740000000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0
COL.AX,1083,Coles Group,17300000000.0,🇦🇺 Australia,1333847340.0154202,1.4299999999999995,0.0858343337334934,0.3399999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ALLY,1084,Ally,17290000000.0,🇺🇸 USA,346284798.7182055,-3.460000000000001,-0.0646608110633526,-4.869999999999997,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BEN,1085,Franklin Resources,17280000000.0,🇺🇸 USA,501742160.27874565,1.1999999999999955,0.0358315915198566,-2.2200000000000024,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DIVISLAB.NS,1086,Divis Laboratories,17250000000.0,🇮🇳 India,265343793.26257497,618.9000000000005,0.1510543786000195,215.59999999999943,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2891.TW,1087,CTBC Financial Holding,17250000000.0,🇹🇼 Taiwan,19602272727.272728,2.3000000000000007,0.1022222222222222,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6502.T,1088,Toshiba,17220000000.0,🇯🇵 Japan,432446007.0316424,79.0,0.0172113289760349,350.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PBA,1089,Pembina Pipeline,17180000000.0,🇨🇦 Canada,550112071.7259046,-0.9599999999999972,-0.0297859137449579,-0.5500000000000007,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7832.T,1090,Bandai Namco,17160000000.0,🇯🇵 Japan,219633943.42762065,1364.0,0.1740906190172304,-188.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CTRA,1091,Coterra Energy,17149999999.999998,🇺🇸 USA,813181602.6552868,4.399999999999999,0.2650602409638554,1.0600000000000025,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ASII.JK,1092,Astra International,17129999999.999998,🇮🇩 Indonesia,40785714285.71428,1125.0,0.2205882352941177,-225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NTPC.NS,1093,NTPC Limited,17100000000.000002,🇮🇳 India,9715909090.909092,22.94999999999999,0.2032772364924711,7.149999999999992,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ALFA.ST,1094,Alfa Laval,17050000000.0,🇸🇪 Sweden,415853658.5365854,70.70000000000005,0.235352862849534,-10.599999999999966,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CDAY,1095,Ceridian,17040000000.0,🇺🇸 USA,151291840.53982067,21.03,0.235498320268757,6.460000000000008,0,0,0,0,0,0,0,0,1,0,0,0,0,1
UPST,1096,Upstart,17010000000.000002,🇺🇸 USA,81936416.18497111,57.59,0.4120340559490592,-23.319999999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,1
XP,1097,XP Inc.,16969999999.999998,🇧🇷 Brazil,558775107.0135001,-9.79,-0.245609633718013,3.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDOC,1098,Teladoc Health,16960000000.0,🇺🇸 USA,160000000.0,-39.10000000000001,-0.2747136935291224,15.70999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PUB.PA,1099,Publicis Groupe,16930000000.0,🇫🇷 France,250000000.0,5.079999999999998,0.0921291258614436,-1.5600000000000025,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BIP,1100,Brookfield Infrastructure Partners,16910000000.0,🇧🇲 Bermuda,295577696.2069568,2.910000000000004,0.0538490007401926,1.3299999999999983,0,0,0,0,0,0,0,0,0,1,0,1,0,0
KBX.DE,1101,Knorr-Bremse,16910000000.0,🇩🇪 Germany,162066321.64078972,-7.950000000000003,-0.0789865871833085,-4.700000000000003,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ACGL,1102,Arch Capital,16899999999.999998,🇧🇲 Bermuda,385932861.3838776,3.8100000000000014,0.0954169797145003,-0.9500000000000028,0,0,0,0,1,0,0,0,0,0,0,0,1,0
WSP.TO,1103,WSP Global,16879999999.999998,🇨🇦 Canada,117507831.53498083,45.28,0.3370301451432824,9.72999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1060.SR,1104,The Saudi British Bank,16860000000.0,🇸🇦 S. Arabia,2053593179.049939,1.25,0.0423011844331642,0.9499999999999992,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CPR.MI,1105,Campari,16860000000.0,🇮🇹 Italy,1130026809.6514745,2.415000000000001,0.2291271347248578,0.7099999999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LU,1106,Lufax,16860000000.0,🇨🇳 China,2461313868.6131387,-5.909999999999999,-0.4686756542426645,-0.8899999999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TXG,1107,10x Genomics,16860000000.0,🇺🇸 USA,111663024.04132724,-18.899999999999977,-0.1137389420473008,15.819999999999991,0,0,0,0,0,1,0,0,0,0,1,0,0,0
600600.SS,1108,Tsingtao,16860000000.0,🇨🇳 China,1049813200.498132,-0.8400000000000034,-0.0080359705347747,13.239999999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PST.MI,1109,Poste Italiane,16850000000.000002,🇮🇹 Italy,1300154320.9876544,0.0600000000000005,0.0051282051282051,-0.4149999999999991,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CNP,1110,CenterPoint Energy,16829999999.999998,🇺🇸 USA,628688830.7807246,1.5799999999999983,0.0631242508989211,-0.7800000000000011,0,0,0,0,0,0,0,0,0,1,0,0,1,0
QRVO,1111,Qorvo,16820000000.0,🇺🇸 USA,110208360.634255,-26.039999999999992,-0.1457761854111851,12.930000000000009,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1326.TW,1112,Formosa Chemicals & Fibre,16719999999.999998,🇹🇼 Taiwan,5846153846.153846,-3.4000000000000057,-0.0406212664277181,-2.200000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MAS,1113,Masco,16690000000.000002,🇺🇸 USA,244077215.5601053,7.57,0.1248145094806265,-1.4000000000000057,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WN.TO,1114,George Weston,16680000000.0,🇨🇦 Canada,150555104.2512862,22.40000000000001,0.1897179639197086,0.4100000000000108,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CNP.PA,1115,CNP Assurances,16629999999.999998,🇫🇷 France,686339248.8650433,6.554999999999998,0.4362728785357734,-0.4800000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PPD,1116,PPD,16620000000.000002,🇺🇸 USA,351374207.1881607,1.1700000000000017,0.0253686036426712,-0.029999999999994,0,0,0,0,0,1,0,0,0,0,0,1,0,0
TXT,1117,Textron,16600000000.000002,🇺🇸 USA,220422254.6806533,8.680000000000007,0.1287642782969886,0.2999999999999971,0,0,0,0,0,0,1,0,0,0,0,0,1,0
GBLB.VI,1118,GBL,16579999999.999998,🇧🇪 Belgium,149208063.3549316,6.340000000000003,0.0687486445456517,1.6799999999999926,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2886.TW,1119,MFHC,16579999999.999998,🇹🇼 Taiwan,13590163934.426228,1.75,0.053680981595092,-0.3500000000000014,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GCTAF,1120,Siemens Gamesa,16489999999.999998,🇪🇸 Spain,679999999.9999999,-8.02,-0.251017214397496,1.6199999999999974,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AES,1121,AES,16480000000.0,🇺🇸 USA,666666666.6666667,-1.09,-0.0424124513618676,0.6600000000000001,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NEXI.MI,1122,Nexi,16460000000.0,🇮🇹 Italy,1039797852.1794062,-2.335000000000001,-0.1425083918217882,1.9700000000000024,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6857.T,1123,Advantest,16450000000.0,🇯🇵 Japan,193825851.30199128,700.0,0.0747065101387407,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BMRN,1124,BioMarin Pharmaceutical,16440000000.000002,🇺🇸 USA,183543597.18655804,12.240000000000007,0.1578336557059962,6.140000000000001,0,0,0,0,0,1,0,0,0,0,0,0,1,0
SHG,1125,Shinhan Financial Group,16379999999.999998,🇰🇷 S. Korea,516719242.90220815,-5.240000000000002,-0.1430521430521431,-2.289999999999999,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TLSNF,1126,Telia Company,16379999999.999998,🇸🇪 Sweden,4200000000.0,-0.5000000000000004,-0.1136363636363637,-0.08,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CPALL.BK,1127,CP All,16360000000.0,🇹🇭 Thailand,8989010989.010988,5.5,0.0960698689956331,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2802.T,1128,Ajinomoto,16329999999.999998,🇯🇵 Japan,544333333.3333333,1038.5,0.4166499498495486,354.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATH,1129,Athene Holding,16280000000.000002,🇧🇲 Bermuda,192026421.3257844,21.700000000000003,0.3460925039872409,4.869999999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ACI,1130,Albertsons,16260000000.000002,🇺🇸 USA,466838931.9552111,16.24,0.8538380651945321,0.4699999999999988,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GME,1131,GameStop,16190000000.000002,🇺🇸 USA,76447256.58702429,33.890000000000015,0.1882673184823067,-7.860000000000014,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8725.T,1132,MS&AD Insurance,16190000000.000002,🇯🇵 Japan,553882996.9209716,137.0,0.0412278061992175,-75.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997.HK,1133,Wharf REIC,16170000000.000002,🇭🇰 Hong Kong,3033771106.9418387,-3.899999999999999,-0.0869565217391303,-0.9500000000000028,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ASX,1134,ASE Group,16129999999.999998,🇹🇼 Taiwan,2147802929.4274297,-0.1900000000000004,-0.024516129032258,0.0300000000000011,0,0,0,0,0,0,0,0,1,0,0,1,0,0
OTP.F,1135,OTP Bank,16110000000.0,Hungary,294569391.1135491,0.6899999999999977,0.01548473967684,1.1499999999999986,0,0,0,0,0,0,0,0,0,0,0,1,0,0
601111.SS,1136,Air China,16079999999.999998,🇨🇳 China,12465116279.069763,-0.3599999999999994,-0.0411899313501143,-0.7000000000000011,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BOP.F,1137,Bolloré,16050000000.0,🇫🇷 France,2944954128.4403667,0.7080000000000002,0.1682509505703422,0.2620000000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NN.AS,1138,NN Group,16020000000.0,🇳🇱 Netherlands,307249712.3130034,4.439999999999998,0.1054381382094513,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BMXMF,1139,bioMérieux,15990000000.0,🇫🇷 France,118884758.36431226,17.959999999999994,0.154110176763343,0.7999999999999972,0,0,0,0,0,1,0,0,0,0,0,0,1,0
010145.KS,1140,Samsung Heavy Industries,15940000000.0,🇰🇷 S. Korea,79668132.74690123,-54500.0,-0.1844331641285955,-20500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684.T,1141,OBIC,15940000000.0,🇯🇵 Japan,88658991.04510818,300.0,0.0142993326978073,80.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
600588.SS,1142,Yonyou,15910000000.0,🇨🇳 China,3266940451.74538,-3.919999999999998,-0.1111741349971638,-2.6700000000000017,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8015.T,1143,Toyota Tsusho,15860000000.0,🇯🇵 Japan,351818988.4649512,420.0,0.0838323353293413,235.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8002.T,1144,Marubeni,15850000000.0,🇯🇵 Japan,1736035049.2880611,127.70000000000005,0.135735544217687,-7.099999999999909,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1038.HK,1145,CK Infrastructure,15820000000.0,🇭🇰 Hong Kong,2649916247.906197,0.1000000000000014,0.0021231422505307,-2.3500000000000014,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VTRS,1146,Viatris,15780000000.0,🇺🇸 USA,1209195402.2988503,-2.1999999999999997,-0.1432291666666666,-0.9500000000000012,0,0,0,0,0,1,0,0,0,0,1,0,0,0
