Rank,Name,Market Cap,Price,Country,Ticker,Shares
1158,Masimo,15800000000.0,286.16,🇺🇸 USA,MASI,55213866.36846519
1159,Grasim Industries,15770000000.0,23.96,🇮🇳 India,GRASIM.NS,658180300.5008347
1160,kyowa Kirin,15760000000.0,29.35,🇯🇵 Japan,4151.T,536967632.0272572
1161,Zomato,15750000000.0,2.0,🇮🇳 India,ZOMATO.NS,7875000000.0
1162,Rolls-Royce Holdings,15750000000.0,1.84,🇬🇧 UK,RYCEF,8559782608.695652
1163,Subaru,15730000000.0,20.2,🇯🇵 Japan,7270.T,778712871.2871287
1164,REA Group,15730000000.0,119.08,🇦🇺 Australia,REA.AX,132096069.86899564
1165,Williams-Sonoma,15720000000.0,211.5,🇺🇸 USA,WSM,74326241.13475177
1166,Eastman Chemical,15680000000.0,116.69,🇺🇸 USA,EMN,134373125.37492502
1167,JBS,15660000000.0,6.6,🇧🇷 Brazil,JBSS3.SA,2372727272.727273
1168,New China Life Insurance,15630000000.0,6.09,🇨🇳 China,601336.SS,2566502463.0541873
1169,China Communications Construction,15620000000.0,1.13,🇨🇳 China,601800.SS,13823008849.557524
1170,Nordson,15570000000.0,267.99,🇺🇸 USA,NDSN,58099182.805328555
1171,Lyft,15560000000.0,45.67,🇺🇸 USA,LYFT,340705058.02496165
1172,Liberty Global,15540000000.0,28.85,🇬🇧 UK,LBTYB,538648180.2426343
1173,First Quantum Minerals,15540000000.0,22.49,🇨🇦 Canada,FM.TO,690973766.1182748
1174,Swatch,15540000000.0,306.21,🇨🇭 Switzerland,UHR.SW,50749485.647104934
1175,SK Innovation,15510000000.0,113.55,🇰🇷 S. Korea,096775.KS,136591809.77542934
1176,SBI Life Insurance,15500000000.0,15.5,🇮🇳 India,SBILIFE.NS,1000000000.0
1177,Rexnord,15460000000.0,64.95,🇺🇸 USA,RXN,238029253.2717475
1178,Equity LifeStyle Properties,15450000000.0,84.1,🇺🇸 USA,ELS,183709869.20332938
1179,SentinelOne,15440000000.0,58.26,🇺🇸 USA,S,265018880.8788191
1180,Uniper,15440000000.0,42.28,🇩🇪 Germany,UNPRF,365184484.38978237
1181,Just Eat Takeaway,15430000000.0,68.18,🇳🇱 Netherlands,TKAYF,226312701.67204458
1182,Swire Properties,15420000000.0,2.64,🇭🇰 Hong Kong,1972.HK,5840909090.909091
1183,Tatneft,15410000000.0,40.12,🇷🇺 Russia,OAOFY,384097706.8793619
1184,Telefonica Brasil,15360000000.0,9.03,🇧🇷 Brazil,VIV,1700996677.7408638
1185,Vedanta,15360000000.0,16.5,🇮🇳 India,VEDL,930909090.9090909
1186,AerCap,15350000000.0,62.7,🇮🇪 Ireland,AER,244816586.92185006
1187,CapitaLand,15340000000.0,2.95,🇸🇬 Singapore,C31.SI,5200000000.0
1188,Worldline,15330000000.0,54.73,🇫🇷 France,WLN.PA,280102320.482368
1189,Secom,15320000000.0,70.21,🇯🇵 Japan,9735.T,218202535.2513887
1190,Xero,15310000000.0,101.5,🇳🇿 New Zealand,XROLF,150837438.42364532
1191,Atlantia,15310000000.0,18.71,🇮🇹 Italy,ATL.MI,818278995.189738
1192,Sompo Holdings,15310000000.0,44.03,🇯🇵 Japan,8630.T,347717465.3645242
1193,Kikkoman,15300000000.0,79.87,🇯🇵 Japan,2801.T,191561287.0915237
1194,Trex,15250000000.0,131.26,🇺🇸 USA,TREX,116181624.25719947
1195,Evergy,15170000000.0,66.2,🇺🇸 USA,EVRG,229154078.54984894
1196,Novavax,15170000000.0,200.71,🇺🇸 USA,NVAX,75581685.01818544
1197,Elanco,15170000000.0,32.07,🇺🇸 USA,ELAN,473027751.7929529
1198,Bureau Veritas,15120000000.0,32.45,🇫🇷 France,BVRDF,465947611.7103235
1199,Conagra Brands,15120000000.0,31.53,🇺🇸 USA,CAG,479543292.10275924
1200,United Airlines Holdings,15120000000.0,46.7,🇺🇸 USA,UAL,323768736.6167023
1201,Itaúsa,15110000000.0,1.81,🇧🇷 Brazil,ITSA3.SA,8348066298.342541
1202,Mahindra & Mahindra,15050000000.0,12.11,🇮🇳 India,M&M.NS,1242774566.4739885
1203,Nippon Steel,14960000000.0,16.25,🇯🇵 Japan,5401.T,920615384.6153846
1204,Natixis,14940000000.0,4.71,🇫🇷 France,NBP.F,3171974522.2929935
1205,Abiomed,14930000000.0,328.18,🇺🇸 USA,ABMD,45493326.83283564
1206,Fidelity National Financial,14920000000.0,52.47,🇺🇸 USA,FNF,284352963.59824663
1207,W. R. Berkley,14920000000.0,84.5,🇺🇸 USA,WRB,176568047.3372781
1208,Repligen,14910000000.0,269.83,🇺🇸 USA,RGEN,55257013.67527703
1209,Coupa,14900000000.0,201.28,🇺🇸 USA,COUP,74026232.11446741
1210,Kimco Realty,14900000000.0,24.18,🇺🇸 USA,KIM,616211745.2440033
1211,Clarivate,14900000000.0,23.29,🇬🇧 UK,CLVT,639759553.4564191
1212,Banco do Brasil,14880000000.0,5.22,🇧🇷 Brazil,BZLA.F,2850574712.643678
1213,Check Point Software,14810000000.0,111.57,🇮🇱 Israel,CHKP,132741776.46320696
1214,GoodRx,14790000000.0,37.1,🇺🇸 USA,GDRX,398652291.10512125
1215,Danske Bank,14790000000.0,17.32,🇩🇰 Denmark,DANS.VI,853926096.9976906
1216,Terna,14770000000.0,7.36,🇮🇹 Italy,TRN.MI,2006793478.2608695
1217,Teleflex,14760000000.0,315.29,🇺🇸 USA,TFX,46814044.21326397
1218,Evonik Industries,14760000000.0,31.04,🇩🇪 Germany,EVKIF,475515463.91752577
1219,Smith & Nephew,14760000000.0,33.59,🇬🇧 UK,SNN,439416493.0038701
1220,Copel,14750000000.0,5.39,🇧🇷 Brazil,ELP,2736549165.120594
1221,JDE Peet's,14720000000.0,29.0,🇳🇱 Netherlands,JDE.F,507586206.8965517
1222,Advance Auto Parts,14700000000.0,235.77,🇺🇸 USA,AAP,62348899.35106248
1223,Omnicom,14680000000.0,69.11,🇺🇸 USA,OMC,212414990.5947041
1224,China Railway Construction,14660000000.0,1.16,🇨🇳 China,601186.SS,12637931034.48276
1225,Exact Sciences,14650000000.0,85.05,🇺🇸 USA,EXAS,172251616.69606113
1226,Shanghai Airport,14650000000.0,7.6,🇨🇳 China,600009.SS,1927631578.9473686
1227,Sofina,14640000000.0,434.62,🇧🇪 Belgium,SOF.VI,33684598.03966683
1228,Teck Resources,14640000000.0,27.31,🇨🇦 Canada,TECK,536067374.588063
1229,Ares Management,14640000000.0,85.58,🇺🇸 USA,ARES,171068006.54358494
1230,Vodacom,14640000000.0,8.54,🇿🇦 South Africa,5VD.F,1714285714.2857144
1231,Fortune Brands Home & Security,14610000000.0,105.98,🇺🇸 USA,FBHS,137856199.28288355
1232,Grubhub,14590000000.0,13.48,🇺🇸 USA,GRUB,1082344213.6498516
1233,Bentley Systems,14590000000.0,51.68,🇺🇸 USA,BSY,282314241.4860681
1234,Shaw Communications,14580000000.0,29.07,🇨🇦 Canada,SJR,501547987.61609906
1235,Loews Corporation,14560000000.0,57.4,🇺🇸 USA,L,253658536.58536586
1236,Hydro One,14550000000.0,24.34,🇨🇦 Canada,H.TO,597781429.7452753
1237,Dabur,14520000000.0,8.22,🇮🇳 India,DABUR.NS,1766423357.6642334
1238,Siam Cement,14520000000.0,12.05,🇹🇭 Thailand,SCVUF,1204979253.1120331
1239,Freddie Mac,14490000000.0,4.5,🇺🇸 USA,FMCCT,3220000000.0
1240,Alliant Energy,14480000000.0,57.86,🇺🇸 USA,LNT,250259246.4569651
1241,J.M. Smucker Company,14480000000.0,133.63,🇺🇸 USA,SJM,108358901.44428647
1242,W. P. Carey,14450000000.0,77.6,🇺🇸 USA,WPC,186211340.20618558
1243,KION Group,14400000000.0,109.86,🇩🇪 Germany,KGX.DE,131075914.80065538
1244,NortonLifeLock,14390000000.0,24.75,🇺🇸 USA,NLOK,581414141.4141414
1245,Wolfspeed,14390000000.0,123.88,🇺🇸 USA,WOLF,116160800.7749435
1246,Alstom,14330000000.0,38.4,🇫🇷 France,ALO.PA,373177083.3333334
1247,Sonic Healthcare,14310000000.0,29.85,🇦🇺 Australia,SHL.AX,479396984.9246231
1248,Newcrest Mining,14310000000.0,17.5,🇦🇺 Australia,NCM.AX,817714285.7142857
1249,Icahn Enterprises,14300000000.0,51.33,🇺🇸 USA,IEP,278589518.7999221
1250,Amerco,14290000000.0,729.0,🇺🇸 USA,UHAL,19602194.787379973
1251,Bank Jago,14270000000.0,1.03,🇮🇩 Indonesia,ARTO.JK,13854368932.038836
1252,HeidelbergCement,14270000000.0,71.93,🇩🇪 Germany,HEI.DE,198387321.0065341
1253,Crown Holdings,14260000000.0,111.56,🇺🇸 USA,CCK,127823592.68555038
1254,DraftKings,14240000000.0,35.04,🇺🇸 USA,DKNG,406392694.06392694
1255,SG Holdings,14200000000.0,22.37,🇯🇵 Japan,9143.T,634778721.5020115
1256,Carrefour,14200000000.0,18.0,🇫🇷 France,CRERF,788888888.8888888
1257,Suez,14180000000.0,22.19,🇫🇷 France,SEV.PA,639026588.5534024
1258,OTP Bank,14180000000.0,50.87,Hungary,OTP.F,278749754.2756045
1259,Peloton,14180000000.0,42.97,🇺🇸 USA,PTON,329997672.79497325
1260,Norsk Hydro,14160000000.0,6.91,🇳🇴 Norway,NHY.OL,2049204052.098408
1261,Lundbergföretagen,14160000000.0,57.12,🇸🇪 Sweden,LUND-B.ST,247899159.66386557
1262,Elastic NV,14150000000.0,153.82,🇺🇸 USA,ESTC,91990638.40852946
1263,China Merchants Shekou Industrial Zone,14150000000.0,1.79,🇨🇳 China,001979.SZ,7905027932.960894
1264,Lumen,14150000000.0,13.82,🇺🇸 USA,LUMN,1023878437.0477569
1265,F5 Networks,14140000000.0,230.95,🇺🇸 USA,FFIV,61225373.457458325
1266,Fastighets AB Balder,14120000000.0,75.75,🇸🇪 Sweden,BALD-B.ST,186402640.2640264
1267,Shinkin Central Bank,14120000000.0,2105.0,🇯🇵 Japan,8421.T,6707838.479809976
1268,Argenx,14120000000.0,272.01,🇳🇱 Netherlands,ARGX,51909856.255284734
1269,Sekisui House,14100000000.0,20.9,🇯🇵 Japan,1928.T,674641148.3253589
1270,QuantumScape,14100000000.0,32.37,🇺🇸 USA,QS,435588507.87766457
1271,Incyte,14090000000.0,63.81,🇺🇸 USA,INCY,220811784.9866792
1272,Kanzhun,14090000000.0,35.23,🇨🇳 China,BZ,399943230.20153284
1273,Enel Américas,14080000000.0,6.52,🇨🇱 Chile,ENIA,2159509202.453988
1274,Paylocity,14080000000.0,255.88,🇺🇸 USA,PCTY,55025793.34062842
1275,Whirlpool,14040000000.0,231.27,🇺🇸 USA,WHR,60708263.069139965
1276,Builders FirstSource,14040000000.0,73.35,🇺🇸 USA,BLDR,191411042.9447853
1277,AVEVA,14030000000.0,4655.0,🇬🇧 UK,AVV.L,3013963.4801288936
1278,Kirin Holdings,14030000000.0,16.83,🇯🇵 Japan,2503.T,833630421.8657161
1279,CF Industries,13990000000.0,65.24,🇺🇸 USA,CF,214438994.48191294
1280,Yang Ming,13940000000.0,3.99,🇹🇼 Taiwan,2609.TW,3493734335.8395987
1281,IHH Healthcare,13890000000.0,1.58,🇲🇾 Malaysia,Q0F.SI,8791139240.506329
1282,Vail Resorts,13890000000.0,343.16,🇺🇸 USA,MTN,40476745.54143839
1283,Cognex,13880000000.0,78.55,🇺🇸 USA,CGNX,176702737.11012095
1284,Nemetschek,13850000000.0,119.56,🇩🇪 Germany,NEM.F,115841418.53462696
1285,Cardinal Health,13840000000.0,49.14,🇺🇸 USA,CAH,281644281.6442816
1286,Floor & Decor,13810000000.0,130.82,🇺🇸 USA,FND,105564898.33358814
1287,MarketAxess,13790000000.0,362.75,🇺🇸 USA,MKTX,38015161.957270846
1288,Zillow,13780000000.0,54.39,🇺🇸 USA,ZG,253355396.21253908
1289,Cboe,13750000000.0,128.99,🇺🇸 USA,CBOE,106597410.65198852
1290,Industrivarden,13750000000.0,31.76,🇸🇪 Sweden,INDU-A.ST,432934508.81612086
1291,Lifco,13740000000.0,28.36,🇸🇪 Sweden,LIFCO-B.ST,484485190.4090268
1292,Equitable Holdings,13740000000.0,33.95,🇺🇸 USA,EQH,404712812.9602356
1293,Stora Enso,13740000000.0,17.43,🇫🇮 Finland,STEAV.HE,788296041.3080895
1294,Asahi Kasei,13730000000.0,9.9,🇯🇵 Japan,3407.T,1386868686.868687
1295,Jerónimo Martins,13720000000.0,21.67,🇵🇹 Portugal,JEM.F,633133364.097831
1296,Hasbro,13720000000.0,99.5,🇺🇸 USA,HAS,137889447.2361809
1297,Uni-President Enterprises,13720000000.0,2.41,🇹🇼 Taiwan,1216.TW,5692946058.091286
1298,Morningstar,13700000000.0,318.04,🇺🇸 USA,MORN,43076342.59841529
1299,Formula One Group,13690000000.0,60.0,🇺🇸 USA,FWONK,228166666.66666666
1300,LPL Financial,13660000000.0,170.5,🇺🇸 USA,LPLA,80117302.05278592
1301,ABN AMRO,13650000000.0,14.53,🇳🇱 Netherlands,ABN.AS,939435650.3785273
1302,OpenText,13650000000.0,49.87,🇨🇦 Canada,OTEX,273711650.290756
1303,DigitalOcean,13640000000.0,128.01,🇺🇸 USA,DOCN,106554175.45504259
1304,The Mosaic Company,13610000000.0,36.75,🇺🇸 USA,MOS,370340136.0544218
1305,Hertz,13600000000.0,21.97,🇺🇸 USA,HTZ,619025944.4697315
1306,Interpublic Group,13580000000.0,34.51,🇺🇸 USA,IPG,393509127.7890467
1307,Sino Biopharmaceutical,13580000000.0,0.72,🇨🇳 China,1177.HK,18861111111.11111
1308,American Homes 4 Rent,13560000000.0,40.58,🇺🇸 USA,AMH,334154756.03745687
1309,DLF,13560000000.0,5.48,🇮🇳 India,DLF.NS,2474452554.7445254
1310,Hua Xia Bank,13560000000.0,0.88,🇨🇳 China,600015.SS,15409090909.09091
1311,Iron Mountain,13560000000.0,46.85,🇺🇸 USA,IRM,289434364.99466383
1312,GitLab,13550000000.0,94.79,🇺🇸 USA,GTLB,142947568.30889332
1313,Wan Hai Lines,13520000000.0,5.54,🇹🇼 Taiwan,2615.TW,2440433212.99639
1314,Dollarama,13520000000.0,44.64,🇨🇦 Canada,DOL.TO,302867383.5125448
1315,Julius Bär,13510000000.0,63.37,🇨🇭 Switzerland,BAER.SW,213192362.3165536
1316,Brenntag,13500000000.0,87.44,🇩🇪 Germany,BNR.DE,154391582.79963404
1317,Nomura Holdings,13500000000.0,4.33,🇯🇵 Japan,NMR,3117782909.930716
1318,Hindalco Industries,13490000000.0,6.05,🇮🇳 India,HINDALCO.NS,2229752066.1157026
1319,Samsung Electro-Mechanics,13450000000.0,83.36,🇰🇷 S. Korea,009155.KS,161348368.52207294
1320,Logitech,13440000000.0,80.28,🇨🇭 Switzerland,LOGI,167414050.82212257
1321,Full Truck Alliance,13440000000.0,12.38,🇨🇳 China,YMM,1085621970.92084
1322,PulteGroup,13390000000.0,52.9,🇺🇸 USA,PHM,253119092.62759924
1323,Steel Dynamics,13390000000.0,67.49,🇺🇸 USA,STLD,198399762.9278412
1324,Bajaj Auto,13350000000.0,46.15,🇮🇳 India,BAJAJ-AUTO.NS,289274106.17551464
1325,GFL Environmental,13330000000.0,40.0,🇨🇦 Canada,GFL,333250000.0
1326,Restoration Hardware,13310000000.0,604.45,🇺🇸 USA,RH,22020018.198362146
1327,Barry Callebaut,13300000000.0,2428.0,🇨🇭 Switzerland,BARN.SW,5477759.472817133
1328,Hai Di Lao Hot Pot,13300000000.0,2.44,🇨🇳 China,6862.HK,5450819672.131147
1329,Hansoh Pharma,13290000000.0,2.25,🇨🇳 China,3692.HK,5906666666.666667
1330,FMC,13290000000.0,104.91,🇺🇸 USA,FMC,126680011.43837576
1331,Bouygues,13290000000.0,34.93,🇫🇷 France,EN.PA,380475236.18665904
1332,Hongkong Land,13270000000.0,5.71,🇭🇰 Hong Kong,H78.SI,2323992994.7460594
1333,Bunge,13250000000.0,94.3,🇺🇸 USA,BG,140509013.78579003
1334,Pandora,13230000000.0,136.25,🇩🇰 Denmark,3P7.F,97100917.43119267
1335,Graco,13230000000.0,77.84,🇺🇸 USA,GGG,169964028.7769784
1336,QBE Insurance,13210000000.0,8.95,🇦🇺 Australia,QBE.AX,1475977653.631285
1337,Nuvei,13200000000.0,91.85,🇨🇦 Canada,NVEI,143712574.85029942
1338,ASX,13190000000.0,68.16,🇦🇺 Australia,ASX.AX,193515258.21596244
1339,News Corp,13180000000.0,22.37,🇺🇸 USA,NWS,589181940.098346
1340,E.SUN Bank,13160000000.0,0.99,🇹🇼 Taiwan,2884.TW,13292929292.929293
1341,Jones Lang LaSalle,13160000000.0,260.86,🇺🇸 USA,JLL,50448516.445603006
1342,Vivendi,13160000000.0,12.59,🇫🇷 France,VIV.PA,1045274027.0055599
1343,Suzano,13150000000.0,9.52,🇧🇷 Brazil,SUZ,1381302521.0084035
1344,On Holding,13150000000.0,42.49,🇨🇭 Switzerland,ONON,309484584.6081431
1345,Howmet Aerospace,13140000000.0,30.78,🇺🇸 USA,HWM,426900584.79532164
1346,A. O. Smith,13120000000.0,82.45,🇺🇸 USA,AOS,159126743.48089752
1347,Sagax,13100000000.0,39.82,🇸🇪 Sweden,SAGA-B.ST,328980411.85334
1348,Tenaga Nasional,13090000000.0,9.09,🇲🇾 Malaysia,TNABY,1440044004.40044
1349,Leidos ,13090000000.0,93.29,🇺🇸 USA,LDOS,140315146.31793332
1350,Almarai,13080000000.0,13.17,🇸🇦 S. Arabia,2280.SR,993166287.0159453
1351,Robert Half,13080000000.0,117.55,🇺🇸 USA,RHI,111271799.23436835
1352,Sodexo,13070000000.0,89.33,🇫🇷 France,SW.PA,146311429.53095266
1353,GlobalWafers,13060000000.0,30.01,🇹🇼 Taiwan,6488.TWO,435188270.5764745
1354,Unilever Indonesia,13050000000.0,0.34,🇮🇩 Indonesia,UNVR.JK,38382352941.17647
1355,Paytm,13020000000.0,20.08,🇮🇳 India,PAYTM.NS,648406374.5019921
1356,B3,13020000000.0,2.14,🇧🇷 Brazil,B3SA3.SA,6084112149.53271
1357,Tencent Music,12980000000.0,7.51,🇨🇳 China,TME,1728362183.7549934
1358,Nan Ya PCB,12970000000.0,20.08,🇹🇼 Taiwan,8046.TW,645916334.6613547
1359,Tenaris,12970000000.0,21.58,🇱🇺 Luxembourg,TS,601019462.4652456
1360,Santander Consumer USA,12960000000.0,42.35,🇺🇸 USA,SC,306021251.47579694
1361,Shree Cement,12960000000.0,359.29,🇮🇳 India,SHREECEM.NS,36071140.304489404
1362,Farfetch,12950000000.0,34.9,🇬🇧 UK,FTCH,371060171.9197708
1363,Lincoln National Corporation,12930000000.0,71.6,🇺🇸 USA,LNC,180586592.17877096
1364,Fairfax Financial,12930000000.0,453.4,🇨🇦 Canada,FFH.TO,28517865.019850023
1365,Coal India,12930000000.0,2.1,🇮🇳 India,COALINDIA.NS,6157142857.142857
1366,Power Assets,12920000000.0,6.06,🇭🇰 Hong Kong,0006.HK,2132013201.3201323
1367,Siam Commercial Bank,12910000000.0,3.8,🇹🇭 Thailand,NVPI.F,3397368421.052632
1368,PKO Bank Polski,12900000000.0,10.28,🇵🇱 Poland,P9O.F,1254863813.229572
1369,Pentair,12890000000.0,77.9,🇬🇧 UK,PNR,165468549.4223363
1370,PTC,12870000000.0,109.72,🇺🇸 USA,PTC,117298578.19905214
1371,Mowi,12870000000.0,24.9,🇳🇴 Norway,MNHVF,516867469.8795181
1372,Medical Properties Trust,12870000000.0,21.59,🇺🇸 USA,MPW,596109309.8656785
1373,Marathon Oil,12850000000.0,16.51,🇺🇸 USA,MRO,778316172.0169593
1374,Discovery,12850000000.0,25.6,🇺🇸 USA,DISCA,501953125.0
1375,Recordati,12850000000.0,62.28,🇮🇹 Italy,REC.MI,206326268.46499678
1376,Chailease Holding,12840000000.0,8.85,🇹🇼 Taiwan,5871.TW,1450847457.6271186
1377,Yara International,12830000000.0,50.39,🇳🇴 Norway,YAR.OL,254614010.71641198
1378,IMCD,12810000000.0,225.29,🇳🇱 Netherlands,IMCD.AS,56860047.05046829
1379,Thai Beverage,12810000000.0,0.51,🇹🇭 Thailand,TBVPF,25117647058.82353
1380,Packaging Corporation of America,12790000000.0,134.7,🇺🇸 USA,PKG,94951744.6176689
1381,Aluminum Corporation of China,12780000000.0,13.05,🇨🇳 China,ACH,979310344.8275862
1382,Agnico Eagle Mines,12780000000.0,52.03,🇨🇦 Canada,AEM,245627522.5831251
1383,Westlake Chemical,12770000000.0,99.96,🇺🇸 USA,WLK,127751100.44017608
1384,Fisher & Paykel Healthcare,12770000000.0,22.13,🇳🇿 New Zealand,FPH.NZ,577044735.6529598
1385,SBI Card,12760000000.0,13.53,🇮🇳 India,SBICARD.NS,943089430.894309
1386,Shandong Gold Mining,12760000000.0,3.08,🇨🇳 China,600547.SS,4142857142.857143
1387,Traton,12750000000.0,25.52,🇩🇪 Germany,8TRA.DE,499608150.47021943
1388,Targa Resources,12720000000.0,55.57,🇺🇸 USA,TRGP,228900485.87367284
1389,Westrock,12710000000.0,47.99,🇺🇸 USA,WRK,264846843.09231088
1390,C. H. Robinson,12700000000.0,97.77,🇺🇸 USA,CHRW,129896696.32811701
1391,Hotai Motor,12670000000.0,23.21,🇹🇼 Taiwan,2207.TW,545885394.2266264
1392,China Gas,12650000000.0,2.29,🇨🇳 China,0384.HK,5524017467.248908
1393,Tapestry,12650000000.0,45.99,🇺🇸 USA,TPR,275059795.6077408
1394,Regency Centers,12640000000.0,73.86,🇺🇸 USA,REG,171134578.9331167
1395,Atmos Energy,12620000000.0,95.31,🇺🇸 USA,ATO,132410030.4270276
1396,American Airlines,12600000000.0,19.47,🇺🇸 USA,AAL,647149460.7087828
1397,MAN,12570000000.0,85.5,🇩🇪 Germany,MAN.F,147017543.85964912
1398,Godrej,12540000000.0,12.26,🇮🇳 India,GODREJCP.NS,1022838499.1843393
1399,Campbell Soup,12540000000.0,41.51,🇺🇸 USA,CPB,302095880.5107203
1400,Carlisle Companies,12490000000.0,238.92,🇺🇸 USA,CSL,52276912.77415035
1401,Qiagen,12460000000.0,54.85,🇳🇱 Netherlands,QGEN,227164995.44211486
1402,Western Alliance Bancorporation,12460000000.0,119.58,🇺🇸 USA,WAL,104198026.42582372
1403,Host Hotels & Resorts,12450000000.0,17.45,🇺🇸 USA,HST,713467048.7106018
1404,Solvay,12420000000.0,118.88,🇧🇪 Belgium,SOLB.VI,104475100.94212651
1405,NEC Corp,12410000000.0,45.55,🇯🇵 Japan,6701.T,272447859.4950604
1406,Gjensidige Forsikring,12400000000.0,24.32,🇳🇴 Norway,XGJ.F,509868421.05263156
1407,Yaskawa,12380000000.0,47.38,🇯🇵 Japan,6506.T,261291684.25495988
1408,Aéroports de Paris,12380000000.0,125.12,🇫🇷 France,ADP.PA,98945012.78772378
1409,China Eastern Airlines,12370000000.0,18.76,🇨🇳 China,CEA,659381663.1130064
1410,Makita,12360000000.0,45.55,🇯🇵 Japan,6586.T,271350164.6542261
1411,NCsoft,12350000000.0,599.73,🇰🇷 S. Korea,036570.KS,20592600.003334835
1412,KPN,12350000000.0,2.94,🇳🇱 Netherlands,KPN.F,4200680272.108844
1413,Covestro,12350000000.0,63.94,🇩🇪 Germany,1COV.F,193149827.963716
1414,Randstad,12300000000.0,66.89,🇳🇱 Netherlands,RAND.AS,183883988.63806248
1415,CNA Financial,12300000000.0,45.34,🇺🇸 USA,CNA,271283634.75959414
1416,RPM International,12300000000.0,94.83,🇺🇸 USA,RPM,129705789.30718127
1417,ENEOS Holdings,12290000000.0,3.83,🇯🇵 Japan,5020.T,3208877284.5953
1418,InterContinental Hotels Group,12290000000.0,67.09,🇬🇧 UK,IHG,183186764.04829332
1419,American Financial Group,12280000000.0,144.86,🇺🇸 USA,AFG,84771503.52064061
1420,Mohawk Industries,12270000000.0,181.25,🇺🇸 USA,MHK,67696551.72413793
1421,Annaly Capital Management,12220000000.0,8.43,🇺🇸 USA,NLY,1449584816.132859
1422,Sumitomo Mitsui Trust Holdings,12220000000.0,32.64,🇯🇵 Japan,8309.T,374387254.9019608
1423,Essential Utilities,12200000000.0,48.3,🇺🇸 USA,WTRG,252587991.71842653
1424,Avalara,12190000000.0,140.35,🇺🇸 USA,AVLR,86854292.83933026
1425,Demant,12170000000.0,50.75,🇩🇰 Denmark,WDH1.F,239802955.66502464
1426,Quanta Computer,12150000000.0,3.15,🇹🇼 Taiwan,2382.TW,3857142857.142857
1427,Inpex,12130000000.0,8.31,🇯🇵 Japan,1605.T,1459687123.9470518
1428,Korea Electric Power,12100000000.0,9.34,🇰🇷 S. Korea,KEP,1295503211.9914348
1429,Emera,12090000000.0,46.78,🇨🇦 Canada,EMA.TO,258443779.39290294
